Date,Volume,SP_close,DJ_close,EG_close,USDI_Price,EU_Price,SF_Price,PLT_Price,PLD_Price,USO_Close,GDX_Close,RHO_PRICE,Close
2015-06-05,5561300,209.770004,17849.46094,22.799999,96.361,1.1113,37010,1096.1,750.4,19.9,18.83,1025,112.239998
2015-06-08,3080600,208.419998,17766.55078,22.9,95.323,1.1292,36861,1102.75,743.1,19.709999,19.02,1000,112.57
2015-06-09,3529900,208.449997,17764.03906,22.65,95.172,1.1284,36863,1109.1,739.4,20.209999,18.77,1000,112.82
2015-06-10,5452900,210.960007,18000.40039,22.700001,94.651,1.1326,36733,1114.55,743,20.639999,18.959999,1000,113.779999
2015-06-11,4434700,211.649994,18039.36914,21.75,94.98,1.1258,36812,1107.65,742.6,20.49,18.74,1000,113.260002
2015-06-12,2998500,209.929993,17898.83984,20.950001,94.987,1.1269,36594,1095,738.15,20.27,18.559999,990,113.230003
2015-06-15,5054000,209.100006,17791.16992,21.1,95.129,1.1284,37092,1088.45,734.1,20.15,18.59,990,113.730003
2015-06-16,4032500,210.25,17904.48047,20.6,95.262,1.1248,36848,1080.45,732.75,20.26,18.35,990,113.32
2015-06-17,6456000,210.589996,17935.74023,21.049999,94.49,1.1337,36878,1082.05,720.3,20.209999,18.83,980,113.849998
2015-06-18,8041300,212.710007,18115.83984,21.049999,94.241,1.136,36892,1084.45,718.6,20.360001,19.09,965,115.32
2015-06-19,4611600,210.809998,18015.94922,20.450001,94.272,1.1353,36680,1084.7,707.35,20.02,18.65,965,115.120003
2015-06-22,5763700,211.889999,18119.7793,20.799999,94.515,1.1341,36736,1063.3,695.4,20.16,18.33,965,113.639999
2015-06-23,4522800,212.050003,18144.07031,20.700001,95.645,1.117,35938,1069,695.55,20.469999,18.370001,955,112.889999
2015-06-24,2974700,210.509995,17966.07031,20.799999,95.418,1.1207,36182,1075.35,695.45,20.200001,18.360001,925,112.589996
2015-06-25,2904700,209.830002,17890.35938,20.200001,95.387,1.1204,36106,1084,679.15,19.98,18.18,910,112.440002
2015-06-26,4392600,209.899994,17946.67969,20.049999,95.651,1.1166,35968,1084.1,678,19.98,18.110001,900,112.559998
2015-06-29,5820200,205.470001,17596.34961,20.200001,94.95,1.1236,35854,1082.55,666.45,19.51,17.91,875,113.07
2015-06-30,7897000,205.889999,17619.50977,20.700001,95.661,1.1138,35536,1079.35,672.65,19.879999,17.76,0,112.370003
2015-07-01,4409000,207.570007,17757.91016,20.049999,96.509,1.1054,35376,1083.55,701.2,19.1,17.290001,825,111.980003
2015-07-02,3838600,207.320007,17730.10938,20.450001,96.29,1.1084,35435,1084.55,694.15,18.93,17.629999,800,111.760002
2015-07-06,4259800,206.669998,17683.58008,20.65,96.477,1.1057,36181,1064.4,676.15,17.73,17.83,800,112.059998
2015-07-07,9073400,208.009995,17776.91016,19.950001,97.076,1.1012,34663,1032.45,652.4,17.76,16.99,775,110.760002
2015-07-08,5694900,204.529999,17515.41992,19.950001,96.472,1.1077,35000,1025.6,652.5,17.379999,16.860001,775,111.089996
2015-07-09,3802900,204.800003,17548.61914,19.35,96.788,1.1038,35328,1022.65,637,17.709999,16.93,800,111.360001
2015-07-10,3594900,207.479996,17760.41016,19.25,96.172,1.1164,35615,1033.15,650.35,17.67,16.75,820,111.489998
2015-07-13,4279300,209.759995,17977.67969,18.700001,96.998,1.1004,35527,1034.15,658.95,17.51,16.790001,900,110.989998
2015-07-14,2601000,210.720001,18053.58008,19,96.784,1.1012,35172,1028.2,657.1,17.719999,16.700001,960,110.739998
2015-07-15,9286200,210.630005,18050.16992,17.950001,97.279,1.0949,34696,1021.2,642.9,17.23,16.309999,1000,110.160004
2015-07-16,4629700,212.270004,18120.25,18.6,97.806,1.0875,34504,1009.75,630.95,17.049999,16.15,1000,109.760002
2015-07-17,14858300,212.470001,18086.44922,17,97.989,1.0829,34200,994.05,619,16.99,15.43,975,108.650002
2015-07-20,15751700,212.619995,18100.41016,16.1,98.161,1.0827,34145,973.4,611.05,16.690001,13.78,850,105.699997
2015-07-21,10519800,211.759995,17919.28906,16.35,97.426,1.0937,34022,974.85,629.45,16.91,14.12,850,105.370003
2015-07-22,8349200,211.289993,17851.03906,16.450001,97.722,1.0934,33955,984.75,626.75,16.34,14.08,850,104.800003
2015-07-23,5779300,210.139999,17731.91992,15.8,97.226,1.0983,33904,981.8,617.85,16.139999,13.62,850,104.330002
2015-07-24,11572700,207.940002,17568.5293,16.5,97.346,1.0984,33702,988.15,622.6,16.030001,14.07,850,105.349998
2015-07-27,10690100,206.740005,17440.58984,16.049999,96.605,1.1094,33930,982.95,613.1,15.65,13.56,850,104.860001
2015-07-28,5549200,209.309998,17630.26953,16.049999,96.863,1.1059,33765,984.4,621.6,15.85,13.69,850,105.019997
2015-07-29,5616900,210.770004,17751.39063,16.450001,97.077,1.0986,33975,988.45,615.6,16.24,13.97,850,105.169998
2015-07-30,6652000,210.820007,17745.98047,15.55,97.694,1.0933,34020,991.8,620.55,16.1,13.48,850,104.269997
2015-07-31,6689200,210.449997,17689.85938,17.200001,97.439,1.0988,34025,984.15,610.85,15.59,13.75,0,104.93
2015-08-03,3528600,209.729996,17598.19922,16.85,97.616,1.0951,33499,956.35,602.7,15.1,13.27,775,104.099998
2015-08-04,3241000,209.320007,17550.68945,16.549999,98.024,1.0882,33481,951.1,598.6,15.22,13.29,775,104.309998
2015-08-05,5041000,210.100006,17540.4707,16,98.035,1.0906,33479,950.05,593,15.03,13.09,800,103.93
2015-08-06,3908100,208.350006,17419.75,16.200001,97.906,1.0925,33708,952.8,599.8,14.87,13.36,830,104.389999
2015-08-07,4400900,207.919998,17373.38086,16.6,97.619,1.0968,34031,963.1,596.9,14.56,13.4,850,104.650002
2015-08-10,5892600,210.630005,17615.16992,18.15,97.202,1.1019,35021,986.6,605.7,14.89,14.27,875,105.720001
2015-08-11,4007300,208.660004,17402.83984,18.9,97.335,1.104,35330,987.8,599.6,14.48,14.53,875,106.260002
2015-08-12,10022500,208.919998,17402.50977,20.299999,96.295,1.1157,36091,1000.65,623.45,14.44,15.52,890,107.75
2015-08-13,4761700,208.699997,17408.25,19.049999,96.461,1.1149,36007,991.15,616.05,14.09,14.64,890,106.860001
2015-08-14,3497600,209.360001,17477.40039,19.6,96.533,1.1107,35429,992.75,617.75,13.99,14.49,890,106.849998
2015-08-17,5769100,210.559998,17545.17969,20.75,96.815,1.1081,35814,998.8,614,13.89,15.01,890,107.129997
2015-08-18,4121800,209.929993,17511.33984,20.950001,97.07,1.1021,34794,994.95,597.05,14.05,14.77,890,107.110001
2015-08-19,7035100,208.279999,17348.73047,19.4,96.368,1.1119,35527,1012.5,609.45,13.43,15.2,865,108.550003
2015-08-20,12549000,204.009995,16990.68945,19.950001,96.002,1.1242,36310,1032.9,622.95,13.37,15.81,865,110.440002
2015-08-21,13917600,197.630005,16459.75,16.950001,95.005,1.1389,36200,1019.8,604.4,13.23,15.39,865,111.129997
2015-08-24,18388700,189.550003,15871.34961,15.65,93.356,1.162,35410,973.35,575.05,12.5,14.14,845,110.529999
2015-08-25,9974200,187.229996,15666.44043,14.85,94.544,1.1517,34652,982.4,539.15,12.73,13.69,835,109.160004
2015-08-26,10856600,194.679993,16285.50977,14.4,95.131,1.1315,33423,984.9,529.35,12.77,13.04,835,107.669998
2015-08-27,8102100,199.160004,16654.76953,15,95.652,1.1245,34056,1009.1,567.9,13.95,13.79,835,107.730003
2015-08-28,7558900,199.240005,16643.00977,15.3,96.135,1.1179,34378,1018.6,589.55,14.88,14.25,815,108.699997
2015-08-31,4253600,197.539993,16528.0293,15,95.854,1.1214,34581,1007.35,602.25,15.89,14.11,0,108.82
2015-09-01,7077800,191.770004,16058.34961,14.55,95.446,1.1319,34511,1007,579.2,14.81,13.67,805,109.199997
2015-09-02,4115700,195.410004,16351.37988,14.3,95.844,1.1227,34728,1014.5,583.35,15.09,13.63,790,108.620003
2015-09-03,3913100,195.649994,16374.75977,13.85,96.423,1.1124,34762,1009.9,581.55,15.34,13.38,790,107.839996
2015-09-04,4025000,192.589996,16102.37988,13.75,96.24,1.1147,34816,991.1,577.15,15.08,13.39,790,107.489998
2015-09-08,5982100,197.460007,16492.67969,13.85,95.987,1.12,35663,1005.65,586.55,15.02,13.55,780,107.519997
2015-09-09,8800600,194.759995,16253.57031,13.65,96.01,1.1207,35294,983.7,577.95,14.52,13.17,780,106.129997
2015-09-10,6204000,195.850006,16330.40039,13.35,95.442,1.128,35383,982.8,592.5,14.93,13.12,780,106.379997
2015-09-11,4023900,196.740005,16433.08984,13.7,95.194,1.134,34975,970.95,591,14.65,13.21,780,106.160004
2015-09-14,2350800,195.979996,16370.95996,13.2,95.364,1.1321,34713,957.35,587.8,14.39,13.12,780,106.220001
2015-09-15,2896400,198.449997,16599.84961,13.05,95.785,1.1267,34625,962.45,600.45,14.57,13.13,780,105.900002
2015-09-16,5315600,200.139999,16739.94922,14.45,95.546,1.129,35779,973.25,611.95,15.36,13.89,765,107.309998
2015-09-17,8403800,199.699997,16674.74023,15.1,94.677,1.1437,35932,978.2,599.2,15.23,14.25,765,108.410004
2015-09-18,6759400,195.360001,16384.58008,15.85,94.996,1.1305,36077,982.45,610.85,14.62,14.47,765,109.209999
2015-09-21,4104800,196.440002,16510.18945,15.35,96.034,1.1189,36172,971.75,616.1,15.05,14.01,765,108.529999
2015-09-22,5483300,193.899994,16330.46973,14.7,96.446,1.112,35267,936.3,610.95,14.92,13.36,765,107.790001
2015-09-23,2744200,193.600006,16279.88965,14.45,96.206,1.1187,35450,945.95,645.7,14.44,13.26,750,108.220001
2015-09-24,11024300,192.929993,16201.32031,16,96.149,1.123,36215,948.95,656.45,14.59,14.22,750,110.489998
2015-09-25,5209500,192.869995,16314.66992,15.7,96.434,1.1195,36072,948.25,667.6,14.71,13.99,760,109.809998
2015-09-28,3809600,187.910004,16001.88965,14.55,96.182,1.1246,35011,917.2,651.85,14.38,13.32,760,108.419998
2015-09-29,4043600,188.080002,16049.12988,15.05,95.993,1.1249,34955,915.65,657.7,14.61,13.41,760,107.980003
2015-09-30,7247800,191.589996,16284.7002,16.1,96.48,1.1177,34547,907.75,650.95,14.68,13.73,0,106.860001
2015-10-01,4278600,192.130005,16272.00977,15.25,96.326,1.1195,34544,907.2,679.4,14.58,13.41,760,106.730003
2015-10-05,5490200,198.470001,16776.42969,18.25,96.24,1.1185,36741,917.1,689.2,15,15.12,760,108.769997
2015-10-06,7513900,197.789993,16790.18945,19.15,95.563,1.1271,37333,937.45,707.7,15.74,15.68,760,109.860001
2015-10-07,5355500,199.410004,16912.28906,19.35,95.58,1.1235,37501,947.25,699.5,15.57,15.61,760,109.699997
2015-10-08,5038200,201.210007,17050.75,18.700001,95.407,1.1279,36875,952.2,703.15,16.040001,15.41,745,109.139999
2015-10-09,7907300,201.330002,17084.49023,19.75,94.883,1.1358,36833,983.4,708.15,15.99,16.26,745,110.870003
2015-10-12,6257900,201.520004,17131.85938,18.4,94.765,1.1355,36981,989.55,694.65,15.31,15.78,755,111.309998
2015-10-13,5149600,200.25,17081.89063,18.75,94.79,1.1379,37272,989.1,685.35,15.06,15.87,755,111.860001
2015-10-14,10207800,199.289993,16924.75,20.1,93.957,1.1473,37575,1000.3,700.85,15.05,16.9,765,113.809998
2015-10-15,14083900,202.350006,17141.75,20.549999,94.43,1.1383,37513,1006.3,705,15.13,16.889999,775,113.290001
2015-10-16,7328000,203.270004,17215.9707,19.85,94.588,1.1347,37387,1015.55,699.4,15.22,16.389999,785,112.489998
2015-10-19,3959400,203.369995,17230.53906,18.700001,94.953,1.1327,36938,1013.95,688.1,14.83,15.7,785,112.019997
2015-10-20,4903200,203.110001,17217.10938,19.9,94.939,1.1345,37042,1020.7,694.85,14.73,16.33,785,112.730003
2015-10-21,3908800,201.850006,17168.60938,19.1,95.068,1.1339,36794,1004.4,677.15,14.43,15.85,785,111.730003
2015-10-22,3436400,205.210007,17489.16016,19.6,96.454,1.1107,36920,1011.25,685.6,14.51,16.120001,785,111.690002
2015-10-23,4868400,207.520004,17646.69922,20.450001,97.243,1.1018,36942,1002.6,693.85,14.27,16.52,785,111.5
2015-10-26,2573500,206.990005,17623.05078,19.65,96.955,1.1056,37018,997.55,683.9,14.01,16.01,785,111.43
2015-10-27,2646100,206.570007,17581.42969,20,96.992,1.1048,37064,986.65,678.75,13.82,16.059999,770,111.68
2015-10-28,8201200,208.940002,17779.51953,19.299999,97.861,1.092,37832,1000.65,686.1,14.69,15.86,770,110.75
2015-10-29,5147100,208.889999,17755.80078,18.5,97.364,1.0976,36544,992.65,670.8,14.63,15.16,770,109.720001
2015-10-30,5543200,207.929993,17663.53906,17.5,97.019,1.1006,36490,987.35,677.25,14.81,14.96,0,109.300003
2015-11-02,5843300,210.389999,17828.75977,18.4,97.003,1.1015,36191,977.15,650.35,14.75,15.02,750,108.589996
2015-11-03,7145300,211,17918.15039,17.9,97.243,1.0968,35799,965.85,644,15.28,14.94,750,106.980003
2015-11-04,7366400,210.380005,17867.58008,17,98.029,1.0863,35504,958.1,623.4,14.85,14.64,750,105.970001
2015-11-05,5931100,210.149994,17863.42969,16.65,98.05,1.0884,35500,952.9,606.3,14.48,14.08,750,105.639999
2015-11-06,8831900,210.039993,17910.33008,16.200001,99.26,1.0741,34910,942.35,612.95,14.23,13.46,750,104.099998
2015-11-09,4129200,208.080002,17730.48047,16.85,99.076,1.0752,34552,917.55,596.95,14.08,13.83,740,104.400002
2015-11-10,4450800,208.559998,17758.21094,16.1,99.39,1.0724,34272,903.15,597.8,14.09,13.47,740,104.18
2015-11-11,3527600,207.740005,17702.2207,16.5,99.158,1.0744,34190,884.05,577,13.76,13.65,740,103.830002
2015-11-12,6300500,204.839996,17448.07031,16,98.712,1.0817,33889,881.95,558.7,13.35,13.47,740,103.849998
2015-11-13,3224200,202.539993,17245.24023,15.95,99.097,1.0779,33845,861.7,539.25,13.06,13.62,740,103.559998
2015-11-16,2951200,205.619995,17483.00977,16.049999,99.538,1.0686,33796,867.85,551.55,13.39,13.74,740,103.709999
2015-11-17,8593100,205.470001,17489.5,15.2,99.7,1.0644,33707,854.75,546.5,13.01,13.08,740,102.339996
2015-11-18,5043800,208.729996,17737.16016,16,99.745,1.0659,33562,852.5,532.05,13.05,13.49,740,102.43
2015-11-19,5087600,208.550003,17732.75,16.25,99.064,1.0734,33830,858.25,541,12.96,13.97,740,103.559998
2015-11-20,5971600,209.309998,17823.81055,15.25,99.624,1.0646,33589,855.4,558.9,12.93,13.4,740,103.089996
2015-11-23,4042500,209.070007,17792.67969,15.15,99.855,1.0636,33608,849.4,541.35,13.02,13.33,740,102.260002
2015-11-24,3479600,209.350006,17812.18945,15.45,99.59,1.0641,33889,842.75,541.5,13.32,13.84,740,102.940002
2015-11-25,2931300,209.320007,17813.39063,15.45,99.83,1.0627,33814,846.2,551.3,13.39,13.71,740,102.459999
2015-11-27,4993600,209.559998,17813.39063,14.85,100.073,1.0593,33701,836.45,549.6,13.03,13.45,740,101.25
2015-11-30,6773000,208.690002,17719.91992,15.3,100.21,1.0564,33480,832.2,541.95,12.93,13.76,0,101.919998
2015-12-01,4645900,210.679993,17888.34961,15.6,99.84,1.0631,33299,841.6,538.65,12.95,14.16,720,102.279999
2015-12-02,10223500,208.529999,17729.67969,15.6,100.02,1.0615,33228,834.2,525.7,12.48,13.79,720,100.690002
2015-12-03,6499900,205.610001,17477.66992,15.65,97.634,1.0941,33477,849.95,535.85,12.77,14.08,720,101.760002
2015-12-04,10670200,209.619995,17847.63086,16.299999,98.343,1.0886,34424,880.2,566.2,12.46,14.83,720,104.019997
2015-12-07,4393500,208.350006,17730.50977,15.35,98.669,1.0835,34771,858.65,555.75,11.72,14.2,710,102.669998
2015-12-08,3412300,206.949997,17568,15,98.468,1.0894,34373,851.35,548.1,11.68,14.08,710,102.839996
2015-12-09,6026300,205.339996,17492.30078,15.25,97.334,1.1025,34506,856.65,552.55,11.56,14.27,710,102.639999
2015-12-10,3699300,205.869995,17574.75,15.15,97.96,1.0941,34215,854.3,542.7,11.37,14.21,710,102.550003
2015-12-11,6798400,201.880005,17265.21094,15.4,97.551,1.0989,33983,841.25,545.05,11.07,14.38,700,103.110001
2015-12-14,5527200,202.899994,17368.5,14.55,97.469,1.0992,33487,847.9,549.15,11.16,13.56,670,101.790001
2015-12-15,6831100,205.029999,17524.91016,14.55,98.288,1.0928,33593,855.8,567.4,11.4,13.63,640,101.519997
2015-12-16,8292200,208.029999,17749.08984,14.85,97.884,1.0913,34400,872.25,572.35,10.99,14.17,640,102.75
2015-12-17,10156200,204.860001,17495.83984,14.2,99.32,1.0825,33170,848.2,557.85,10.74,13.34,640,100.5
2015-12-18,8345900,200.020004,17128.55078,15.2,98.731,1.0868,33933,859.65,559.35,10.66,13.64,660,102.040001
2015-12-21,6378900,201.669998,17251.61914,15.85,98.369,1.0915,34301,873.25,553.75,10.66,13.76,660,103.150002
2015-12-22,4061400,203.5,17417.26953,15.6,98.244,1.0955,34286,873.5,555,10.77,13.68,660,102.610001
2015-12-23,2821400,206.020004,17602.60938,15.7,98.367,1.0909,34215,872.15,553.45,11.26,13.97,660,102.309998
2015-12-24,1710200,205.679993,17552.16992,16.15,98.016,1.0972,34345,884.45,559.3,11.3,14.27,660,103.050003
2015-12-28,3353600,205.210007,17528.26953,15.2,97.95,1.0968,33451,882.1,552,10.93,13.79,660,102.269997
2015-12-29,2832200,207.399994,17720.98047,15.45,98.173,1.0917,33558,890.8,556.45,11.26,13.95,660,102.199997
2015-12-30,3745000,205.929993,17603.86914,15,98.354,1.0932,33390,872.05,549.25,10.93,13.66,660,101.419998
2015-12-31,3823600,203.869995,17425.0293,14.85,98.745,1.0861,33299,892.5,562.25,11,13.72,0,101.459999
2016-01-04,6440000,201.020004,17148.93945,15.4,98.968,1.0831,33533,881.65,544.55,10.98,14.09,660,102.889999
2016-01-05,3500300,201.360001,17158.66016,15,99.496,1.0748,33666,890.3,536.2,10.66,14.02,650,103.18
2016-01-06,9316600,198.820007,16906.50977,15.4,99.266,1.0781,33774,879.55,505.6,10.11,14.25,650,104.669998
2016-01-07,11730400,194.050003,16514.09961,16.4,98.272,1.0936,34531,875.55,493.5,9.9,14.88,640,106.150002
2016-01-08,7678200,191.919998,16346.4502,16.25,98.599,1.0932,33824,880,494.2,9.8,14.52,640,105.68
2016-01-11,5905500,192.110001,16398.57031,15.35,98.784,1.086,33664,849,474.95,9.25,13.92,640,104.739998
2016-01-12,5540200,193.660004,16516.2207,12.4,99.024,1.0857,33389,833.2,470.45,9.17,13.61,640,104.209999
2016-01-13,7324200,188.830002,16151.41016,12.6,98.978,1.0877,34171,848.5,486.35,9.09,13.61,640,104.720001
2016-01-14,9989100,191.929993,16379.04981,12.05,99.155,1.0865,33638,836.05,491.4,9.23,13.13,650,103.019997
2016-01-15,10052700,187.809998,15988.08008,11.4,99.02,1.0917,34054,830.95,487.2,8.79,13.09,650,104.080002
2016-01-19,4588400,188.059998,16016.01953,10.65,99.036,1.0909,34428,827.8,497.1,8.49,12.47,660,103.980003
2016-01-20,10120900,185.649994,15766.74023,10.6,99.174,1.0891,34689,823.8,489.25,8.24,12.85,660,105.370003
2016-01-21,5425000,186.690002,15882.67969,10.8,99.128,1.0874,34374,820,499.25,8.56,12.91,650,105.489998
2016-01-22,4185300,190.520004,16093.50977,11.4,99.651,1.0797,34277,831.75,500.25,9.27,13.03,650,105
2016-01-25,6819400,187.639999,15885.21973,10.5,99.406,1.0849,34679,859.3,491.85,8.54,13.38,650,106.080002
2016-01-27,8273400,188.130005,15944.45996,11.5,98.954,1.0893,35296,882.1,502.7,9.18,14.2,650,107.690002
2016-01-28,5914200,189.110001,16069.63965,11.1,98.539,1.0939,34806,869,492.5,9.7,13.86,650,106.540001
2016-01-29,8098700,193.720001,16466.30078,11.2,99.652,1.0837,34750,871.85,499,9.65,14.21,0,106.949997
2016-02-01,10471800,193.649994,16449.17969,11.6,99.028,1.0888,34870,872.5,502.85,9.02,14.65,640,108.050003
2016-02-02,6656000,190.160004,16153.54004,11.4,98.893,1.0919,34805,856.5,491.75,8.57,14.3,640,108.089996
2016-02-03,15785200,191.300003,16336.66016,12.35,97.301,1.1104,35732,881.25,516.05,9.34,15.35,640,109.25
2016-02-04,13192300,191.600006,16416.58008,13.5,96.487,1.1208,35829,908.85,516.1,9.12,16.15,640,110.57
2016-02-05,14777300,187.949997,16204.96973,14.3,97.054,1.1159,35806,913.7,499.35,8.91,17.049999,640,112.32
2016-02-08,28341200,185.419998,16027.04981,13.8,96.581,1.1198,37127,929.35,518.8,8.64,17.469999,640,113.830002
2016-02-09,17065400,185.429993,16014.37988,13.1,96.094,1.1293,37248,934.65,517.6,8.18,16.75,640,113.580002
2016-02-10,13311100,185.270004,15914.74023,13.35,95.936,1.129,36780,937.35,525.5,7.96,17.139999,640,114.459999
2016-02-11,49139000,182.860001,15660.17969,15.15,95.619,1.1324,38288,956.65,525.2,7.99,18.370001,650,119.059998
2016-02-12,16981200,186.630005,15973.83984,15.65,95.982,1.126,37984,958.15,527.75,8.33,18.84,660,118.360001
2016-02-16,14601700,189.779999,16196.41016,14.15,96.875,1.1144,37219,935.8,510.3,8.31,17.209999,660,114.769997
2016-02-17,10582400,192.880005,16453.83008,13.95,96.8,1.1128,37197,944.3,516.5,8.78,17.82,660,115.480003
2016-02-18,13586500,192.089996,16413.42969,15,96.96,1.1107,37522,948.2,505.45,8.66,18.9,660,118.290001
2016-02-19,15192000,192,16391.99023,14.6,96.604,1.1134,37517,940.45,499.75,8.55,18.379999,660,117.580002
2016-02-22,10677800,194.779999,16620.66016,14.45,97.388,1.1029,36981,930.2,500.5,8.91,18.530001,660,115.489998
2016-02-23,9033400,192.320007,16431.7793,14.55,97.485,1.102,37176,945.2,500.35,8.48,18.92,660,117.220001
2016-02-24,17938800,193.199997,16484.99023,14.2,97.464,1.1013,37230,937.75,488.7,8.59,19.110001,670,117.610001
2016-02-25,12461600,195.539993,16697.28906,14.85,97.282,1.1023,37207,927.4,483.55,8.8,19.389999,670,117.919998
2016-02-26,12505100,195.089996,16639.9707,14.55,98.175,1.0934,36250,915.15,482.45,8.78,18.690001,670,117.110001
2016-02-29,11517500,193.559998,16516.5,15,98.219,1.0873,36081,934.05,495.65,9,19.379999,0,118.639999
2016-03-01,14139300,198.110001,16865.08008,14.25,98.365,1.0867,35621,937.5,517.35,9.15,18.57,680,117.769997
2016-03-02,8903000,199,16899.32031,14.75,98.225,1.0868,36051,937.4,515.3,9.3,19.049999,680,118.68
2016-03-03,18634800,199.779999,16943.90039,16.200001,97.601,1.0957,36304,947.35,542.2,9.25,19.82,680,120.730003
2016-03-04,16261100,200.429993,17006.76953,17.35,97.343,1.1004,36821,981.05,563,9.65,19.709999,695,120.540001
2016-03-07,9358600,200.589996,17073.94922,18.35,97.084,1.1014,37569,998.8,577.6,10.11,20.4,700,121.139999
2016-03-08,11531000,198.399994,16964.09961,17.35,97.206,1.1011,37427,984.15,566.85,9.65,19.42,700,120.580002
2016-03-09,8672900,199.380005,17000.35938,16.9,97.159,1.0999,37223,980.55,566.15,10.15,19.51,700,119.580002
2016-03-10,18090200,199.539993,16995.13086,18.1,96.055,1.1177,37670,982.15,573.95,10.04,20.379999,700,121.5
2016-03-11,10812300,202.759995,17213.31055,16.9,96.172,1.1153,37610,964.85,579.95,10.19,19.98,700,119.410004
2016-03-14,14236200,202.5,17229.13086,16.1,96.521,1.1106,37420,961.6,572.8,9.88,19.120001,700,117.870003
2016-03-15,9941800,202.169998,17251.5293,16.299999,96.668,1.1109,37077,959.55,570.7,9.7,19.530001,700,117.959999
2016-03-16,17334000,203.339996,17325.75977,17.799999,95.925,1.1225,36899,978.9,577.5,10.18,20.860001,700,120.589996
2016-03-17,9914300,204.630005,17481.49023,16.950001,94.801,1.1319,38143,987.6,597.8,10.55,20.43,700,120.129997
2016-03-18,16965900,204.380005,17602.30078,17.1,95.12,1.127,37756,973.65,590.05,10.48,20.610001,700,119.800003
2016-03-21,7240600,204.669998,17623.86914,16.9,95.304,1.1241,37864,980.3,602.95,10.59,20.57,710,118.959999
2016-03-22,6786800,204.559998,17582.57031,16.85,95.644,1.1217,37864,996.45,605.6,10.54,20.58,740,119.309998
2016-03-23,15993700,203.210007,17502.58984,15.7,96.064,1.1184,36766,961.9,583.1,10.11,19.030001,740,116.610001
2016-03-24,6280900,203.119995,17515.73047,15.25,96.173,1.1174,36669,948.45,572.65,10.06,19.459999,740,116.330002
2016-03-28,3879100,203.240005,17535.39063,15.1,95.94,1.1196,36563,948.85,567,10.01,19.42,740,116.599998
2016-03-29,14087300,205.119995,17633.10938,15.8,95.146,1.1291,36560,969.9,573.2,9.8,20.540001,740,118.760002
2016-03-30,10769100,206.020004,17716.66016,15.65,94.819,1.1338,36329,967.15,566.35,9.73,20.23,740,117.099998
2016-03-31,9348200,205.520004,17685.08984,15.8,94.578,1.138,36751,976.3,564,9.7,19.969999,0,117.639999
2016-04-01,10405400,206.919998,17792.75,15.65,94.618,1.1387,35922,959.1,560.9,9.33,20.120001,740,116.93
2016-04-04,7643700,206.25,17737,15.1,94.524,1.1392,35581,940.2,552.4,9.08,19.530001,740,116.150002
2016-04-05,8865900,204.190002,17603.32031,15.35,94.637,1.1384,36082,953.8,543.65,9.13,20.129999,740,117.660004
2016-04-06,7415500,206.419998,17716.05078,15.55,94.441,1.1399,35986,948.4,537.95,9.6,20.15,740,116.940002
2016-04-07,11900500,203.949997,17541.96094,16.049999,94.504,1.1377,36382,958.1,538.1,9.51,20.780001,740,118.610001
2016-04-08,9078900,204.5,17576.96094,17,94.252,1.1401,36671,968.75,538.65,10.03,21.440001,740,118.43
2016-04-11,9846000,204.020004,17556.41016,18.200001,93.942,1.1408,37764,989.45,545.5,10.28,22.700001,740,120.029999
2016-04-12,9607900,205.919998,17721.25,18.799999,93.945,1.1386,38312,1000.7,544.15,10.64,22.879999,740,120.050003
2016-04-13,8841500,208,17908.2793,18.299999,94.762,1.1274,38563,998.7,542.5,10.51,22.25,740,118.769997
2016-04-14,13125400,208.009995,17926.42969,17.85,94.908,1.1268,38306,991,560.9,10.48,21.6,740,117.110001
2016-04-15,7838100,207.779999,17897.46094,18.4,94.686,1.1283,38507,986.25,568.25,10.25,22.200001,740,117.919998
2016-04-18,5798400,209.240005,18004.16016,18.65,94.46,1.1314,38322,977.2,568,10.17,22.18,740,117.739998
2016-04-19,21031500,209.899994,18053.59961,19.4,93.947,1.1358,39747,1012.95,582.15,10.44,23.26,740,119.580002
2016-04-20,10233200,210.100006,18096.26953,18.950001,94.471,1.1297,40132,1019.9,597.05,10.76,22.84,740,118.970001
2016-04-21,14612800,208.970001,17982.51953,19.049999,94.574,1.1288,40086,1025.25,610.05,10.72,23.25,740,119.419998
2016-04-22,10047000,208.970001,18003.75,19,95.08,1.1234,39985,1011.7,606.2,10.76,22.59,740,117.889999
2016-04-25,4369400,208.610001,17977.24023,18.950001,94.801,1.1266,40102,1016.95,605.6,10.55,22.459999,740,118.230003
2016-04-26,9906800,208.919998,17990.32031,19.299999,94.543,1.1299,40190,1017.7,604.5,10.81,22.99,740,118.699997
2016-04-27,7976400,209.350006,18041.55078,19.4,94.367,1.1321,40565,1026.35,609.65,11.14,23.24,740,119.040001
2016-04-28,15133600,207.449997,17830.75977,20.200001,93.727,1.1353,41044,1054.6,624.35,11.22,24.280001,740,121.290001
2016-04-29,19043900,206.330002,17773.64063,21.049999,93.054,1.1456,41566,1080,627.65,11.3,25.83,0,123.650002
2016-05-02,12137500,207.970001,17891.16016,20.85,92.618,1.1532,41217,1080.05,624.75,11.05,25.389999,740,123.239998
2016-05-03,9063600,206.160004,17750.91016,19.75,92.931,1.1497,40984,1067.8,608.85,10.74,24.66,740,122.959999
